Date,Open,High,Low,Close,Adj Close,Volume,Return,DailyRV
1/15/1982,115.540001,117.139999,115.099998,116.330002,116.330002,43310000,0.006837467,1.19313E-06
1/18/1982,116.330002,117.690002,114.849998,117.220001,117.220001,44920000,0.00765064,6.6125E-07
1/19/1982,117.220001,118.150002,115.519997,115.970001,115.970001,45070000,-0.010663709,0.000335415
1/20/1982,115.970001,116.639999,114.290001,115.269997,115.269997,48860000,-0.006036078,2.1415E-05
1/21/1982,115.269997,116.919998,114.599998,115.75,115.75,48610000,0.004164163,0.000104045
1/22/1982,115.75,116.529999,114.580002,115.379997,115.379997,44370000,-0.00319657,5.41804E-05
1/25/1982,115.379997,115.93,113.629997,115.410004,115.410004,43170000,0.000260071,1.19484E-05
1/26/1982,115.410004,116.599998,114.489998,115.190002,115.190002,44870000,-0.001906265,4.69301E-06
1/27/1982,115.190002,116.599998,114.379997,115.739998,115.739998,50060000,0.004774685,4.46351E-05
1/28/1982,116.099998,119.349998,116.099998,118.919998,118.919998,66690000,0.024289406,0.000380824
1/29/1982,118.919998,121.379997,118.639999,120.400002,120.400002,73400000,0.012445375,0.000140281
2/1/1982,119.809998,119.809998,117.139999,117.779999,117.779999,47720000,-0.016943486,0.000863705
2/2/1982,117.779999,119.150002,116.910004,118.010002,118.010002,45020000,0.001952819,0.00035707
2/3/1982,118.010002,118.669998,116.040001,116.480003,116.480003,49560000,-0.012964994,0.000222541
2/4/1982,116.480003,117.489998,114.879997,116.419998,116.419998,53300000,-0.000515153,0.000154999
2/5/1982,116.419998,118.260002,115.739998,117.260002,117.260002,53350000,0.00721529,5.97597E-05
2/8/1982,117.040001,117.040001,114.199997,114.629997,114.629997,48500000,-0.020591285,0.000773206
2/9/1982,114.629997,115.150002,112.82,113.68,113.68,54420000,-0.008287508,0.000151383
2/10/1982,113.68,115.620003,113.449997,114.660004,114.660004,46620000,0.008620725,0.000285888
2/11/1982,114.660004,115.589996,113.410004,114.43,114.43,46730000,-0.002005965,0.000112927
2/12/1982,114.43,115.389999,113.699997,114.379997,114.379997,37070000,-0.000436975,2.46173E-06
2/16/1982,114.379997,114.629997,112.059998,114.059998,114.059998,48880000,-0.002797683,5.57295E-06
2/17/1982,114.059998,115.089996,112.970001,113.690002,113.690002,47660000,-0.003243872,1.99084E-07
2/18/1982,113.690002,115.040001,112.970001,113.82,113.82,60810000,0.001143443,1.92485E-05
2/19/1982,113.82,114.580002,112.330002,113.220001,113.220001,51340000,-0.005271473,4.11511E-05
2/22/1982,113.220001,114.900002,111.199997,111.589996,111.589996,58310000,-0.014396794,8.32715E-05
2/23/1982,111.589996,112.459999,110.029999,111.510002,111.510002,60100000,-0.000716856,0.000187141
2/24/1982,111.510002,113.879997,110.709999,113.470001,113.470001,64800000,0.01757689,0.000334661
2/25/1982,113.470001,114.860001,112.440002,113.209999,113.209999,54160000,-0.002291372,0.000394748
2/26/1982,113.209999,114.010002,112.040001,113.110001,113.110001,43840000,-0.000883297,1.98268E-06
3/1/1982,113.110001,114.32,111.860001,113.309998,113.309998,53010000,0.001768164,7.03024E-06
3/2/1982,113.309998,114.800003,112.029999,112.68,112.68,63800000,-0.005559951,5.37013E-05
3/3/1982,112.510002,112.510002,109.980003,110.919998,110.919998,70230000,-0.014132112,7.3482E-05
3/4/1982,110.919998,111.779999,108.769997,109.879997,109.879997,74340000,-0.009376136,2.26193E-05
3/5/1982,109.879997,110.900002,108.309998,109.339996,109.339996,67440000,-0.004914461,1.99065E-05
3/8/1982,109.339996,111.059998,107.029999,107.339996,107.339996,67330000,-0.018291568,0.000178947
3/9/1982,107.339996,109.879997,106.169998,108.830002,108.830002,76060000,0.013881182,0.001035086
3/10/1982,108.830002,110.980003,108.089996,109.410004,109.410004,59440000,0.005329431,7.31324E-05
3/11/1982,109.410004,110.870003,108.379997,109.360001,109.360001,52960000,-0.000457024,3.34831E-05
3/12/1982,109.360001,109.720001,104.459999,108.610001,108.610001,49600000,-0.006858083,4.09736E-05
3/15/1982,108.610001,109.989998,107.470001,109.449997,109.449997,43370000,0.007734058,0.000212931
3/16/1982,109.449997,110.919998,108.57,109.279999,109.279999,48900000,-0.001553202,8.62532E-05
3/17/1982,109.279999,110.099998,108.110001,109.080002,109.080002,48900000,-0.001830134,7.66909E-08
3/18/1982,109.080002,111.019997,108.849998,110.300003,110.300003,54270000,0.011184461,0.00016938
3/19/1982,110.300003,111.589996,109.639999,110.610001,110.610001,46250000,0.002810499,7.01232E-05
3/22/1982,110.709999,113.349998,110.709999,112.769997,112.769997,57610000,0.018607154,0.000249534
3/23/1982,112.769997,114.510002,112.290001,113.550003,113.550003,67130000,0.006916787,0.000136665
3/24/1982,113.550003,114.309998,112.230003,112.970001,112.970001,49380000,-0.005107899,0.000144593
3/25/1982,112.970001,114.260002,112.019997,113.209999,113.209999,51970000,0.00212444,5.23067E-05
3/26/1982,113.209999,113.43,111.260002,111.940002,111.940002,42400000,-0.011218064,0.000178022
3/29/1982,111.940002,112.82,110.900002,112.300003,112.300003,37100000,0.003216017,0.000208343
3/30/1982,112.300003,113.089996,111.300003,112.269997,112.269997,43900000,-0.000267195,1.21328E-05
3/31/1982,112.269997,113.169998,111.32,111.959999,111.959999,43300000,-0.002761183,6.21998E-06
4/1/1982,111.959999,114.220001,111.480003,113.790001,113.790001,57100000,0.016345141,0.000365052
4/2/1982,113.790001,115.790001,113.650002,115.120003,115.120003,59800000,0.011688215,2.1687E-05
4/5/1982,115.120003,115.900002,113.940002,114.730003,114.730003,46900000,-0.003387769,0.000227285
4/6/1982,114.730003,115.919998,113.699997,115.360001,115.360001,43200000,0.005491136,7.88349E-05
4/7/1982,115.360001,116.449997,114.580002,115.459999,115.459999,53130000,0.000866834,2.13842E-05
4/8/1982,115.459999,116.940002,114.940002,116.220001,116.220001,60190000,0.006582384,3.26675E-05
4/12/1982,116.220001,117.019997,115.160004,116,116,46520000,-0.00189297,7.18316E-05
4/13/1982,116,117.120003,115.160004,115.989998,115.989998,48660000,-8.62241E-05,3.26433E-06
4/14/1982,115.989998,116.690002,114.800003,115.830002,115.830002,45150000,-0.001379395,1.67229E-06
4/15/1982,115.830002,116.860001,115.019997,116.349998,116.349998,45700000,0.004489303,3.44416E-05
4/16/1982,116.349998,117.699997,115.68,116.809998,116.809998,55890000,0.003953588,2.8699E-07
4/19/1982,116.809998,118.160004,115.830002,116.699997,116.699997,58470000,-0.000941709,2.39639E-05
4/20/1982,115.800003,117.139999,114.830002,115.440002,115.440002,54610000,-0.003108817,4.69636E-06
4/21/1982,115.480003,115.870003,115.300003,115.720001,115.720001,57820000,0.002078265,2.69058E-05
4/22/1982,115.720001,117.25,115.720001,117.190002,117.190002,64470000,0.012703085,0.000112887
4/23/1982,118.019997,118.639999,117.190002,118.639999,118.639999,71840000,0.005253364,5.54983E-05
4/26/1982,118.940002,119.330002,118.25,119.260002,119.260002,60500000,0.002690432,6.56862E-06
4/27/1982,119.07,119.260002,117.730003,118,118,56480000,-0.008986311,0.000136346
4/28/1982,117.830002,118.050003,116.940002,117.260002,117.260002,50530000,-0.004837478,1.72128E-05
4/29/1982,116.400002,117.239998,116.110001,116.139999,116.139999,51330000,-0.002233703,6.77964E-06
4/30/1982,116.209999,116.779999,116.07,116.440002,116.440002,48200000,0.001979201,1.77486E-05
5/3/1982,115.959999,116.82,115.910004,116.82,116.82,46490000,0.007416359,2.95627E-05
5/4/1982,117.410004,117.639999,116.849998,117.459999,117.459999,58720000,0.000425816,4.88677E-05
5/5/1982,117.849998,118.050003,117.309998,117.669998,117.669998,58860000,-0.001527365,3.81492E-06
5/6/1982,118.82,118.830002,117.68,118.68,118.68,67540000,-0.001178253,1.2188E-07
5/7/1982,119.080002,119.889999,118.709999,119.470001,119.470001,67130000,0.003275101,1.98324E-05
5/10/1982,119.080002,119.489998,118.370003,118.379997,118.379997,46300000,-0.005878443,8.37874E-05
5/11/1982,118.540001,119.589996,118.32,119.419998,119.419998,54680000,0.007423629,0.000176945
5/12/1982,119.889999,119.919998,118.760002,119.169998,119.169998,59210000,-0.006005513,0.000180342
5/13/1982,119.080002,119.199997,118.129997,118.220001,118.220001,58230000,-0.007222044,1.47995E-06
5/14/1982,118.199997,118.400002,118.010002,118.010002,118.010002,49900000,-0.001607403,3.15242E-05
5/17/1982,117.620003,118.019997,116.660004,116.709999,116.709999,45600000,-0.007736813,3.75697E-05
5/18/1982,116.349998,116.699997,115.709999,115.839996,115.839996,48970000,-0.004383343,1.12458E-05
5/19/1982,115.610001,115.959999,114.82,114.889999,114.889999,48840000,-0.006227852,3.40221E-06
5/20/1982,114.849998,115.07,114.370003,114.589996,114.589996,48330000,-0.00226384,1.57134E-05
5/21/1982,115.029999,115.129997,114.599998,114.889999,114.889999,45260000,-0.001217074,1.09572E-06
5/24/1982,114.459999,114.860001,114.239998,114.790001,114.790001,38510000,0.002883121,1.68116E-05
5/25/1982,115.5,115.510002,114.400002,114.400002,114.400002,44010000,-0.009523792,0.000153931
5/26/1982,113.68,114.400002,112.879997,113.110001,113.110001,51250000,-0.005014066,2.03376E-05
5/27/1982,113.110001,113.120003,112.580002,112.660004,112.660004,44730000,-0.003978402,1.0726E-06
5/28/1982,112.790001,112.800003,111.660004,111.879997,111.879997,43900000,-0.008068127,1.67259E-05
6/1/1982,111.970001,112.07,111.660004,111.68,111.68,41650000,-0.002589988,3.001E-05
6/2/1982,111.739998,112.190002,111.550003,112.040001,112.040001,49220000,0.002684831,2.78237E-05
6/3/1982,112.040001,112.480003,111.449997,111.860001,111.860001,48450000,-0.001606569,1.84161E-05
6/4/1982,111.660004,111.849998,110.019997,110.089996,110.089996,44110000,-0.014060612,0.000155103
6/7/1982,109.589996,110.589996,109.419998,110.120003,110.120003,44630000,0.004836272,0.000357092
6/8/1982,110.330002,110.330002,109.599998,109.629997,109.629997,46820000,-0.006344648,0.000125013
6/9/1982,109.459999,109.629997,108.529999,108.989998,108.989998,55770000,-0.004293815,4.20591E-06
6/10/1982,109.349998,109.699997,108.959999,109.610001,109.610001,50950000,0.002377714,4.45093E-05
6/11/1982,111.110001,111.480003,109.650002,111.239998,111.239998,68610000,0.001169985,1.45861E-06
6/14/1982,110.5,111.220001,109.900002,109.959999,109.959999,40100000,-0.004886887,3.66857E-05
6/15/1982,109.629997,109.959999,108.980003,109.690002,109.690002,44970000,0.000547341,2.95308E-05
6/16/1982,110.099998,110.129997,108.82,108.870003,108.870003,56280000,-0.011171617,0.000137334
6/17/1982,108.010002,108.849998,107.480003,107.599998,107.599998,49230000,-0.003795982,5.44E-05
6/18/1982,107.599998,107.599998,107.07,107.279999,107.279999,53800000,-0.002973968,6.75706E-07
6/21/1982,107.279999,107.879997,107.010002,107.199997,107.199997,50370000,-0.000745731,4.96504E-06
6/22/1982,107.25,108.300003,107.169998,108.300003,108.300003,55290000,0.009790238,0.000111007
6/23/1982,108.589996,110.139999,108.089996,110.139999,110.139999,62710000,0.014273902,2.01032E-05
6/24/1982,110.25,110.919998,109.790001,109.830002,109.830002,55860000,-0.003809506,0.00032701
6/25/1982,109.559998,109.830002,109.089996,109.139999,109.139999,38740000,-0.003833507,5.76055E-10
6/28/1982,109.300003,110.449997,109.169998,110.260002,110.260002,40700000,0.008783156,0.00015918
6/29/1982,110.260002,110.57,109.68,110.209999,110.209999,46990000,-0.000453501,8.53158E-05
6/30/1982,110.949997,111,109.5,109.610001,109.610001,65280000,-0.012077477,0.000135117
7/1/1982,109.519997,109.629997,108.620003,108.709999,108.709999,47900000,-0.007395891,2.19172E-05
7/2/1982,108.099998,108.709999,107.599998,107.650002,107.650002,43760000,-0.004162775,1.0453E-05
7/6/1982,107.269997,107.669998,106.739998,107.290001,107.290001,44350000,0.000186483,1.8916E-05
7/7/1982,107.080002,107.610001,106.989998,107.220001,107.220001,46920000,0.001307424,1.25651E-06
7/8/1982,106.849998,107.529999,105.57,107.529999,107.529999,63270000,0.006364071,2.55697E-05
7/9/1982,108.230003,108.970001,107.559998,108.830002,108.830002,65870000,0.00554374,6.72943E-07
7/12/1982,109.480003,109.620003,108.889999,109.57,109.57,74690000,0.000822041,2.22944E-05
7/13/1982,109.190002,110.07,109.190002,109.449997,109.449997,66170000,0.002381125,2.43074E-06
7/14/1982,109.68,110.440002,109.080002,110.440002,110.440002,58160000,0.006929267,2.06856E-05
7/15/1982,110.830002,110.949997,110.269997,110.470001,110.470001,61090000,-0.003248227,0.000103581
7/16/1982,110.160004,111.480003,110.160004,111.07,111.07,58740000,0.008260675,0.000132455
7/19/1982,111.75,111.779999,110.660004,110.730003,110.730003,53030000,-0.00912749,0.000302348
7/20/1982,111.110001,111.559998,110.349998,111.540001,111.540001,61060000,0.003870039,0.000168936
7/21/1982,112.150002,112.389999,111.379997,111.419998,111.419998,66770000,-0.006509175,0.000107728
7/22/1982,110.949997,112.019997,110.940002,111.480003,111.480003,53870000,0.004776981,0.000127377
7/23/1982,111.459999,111.580002,111.050003,111.169998,111.169998,47280000,-0.002601839,5.4447E-05
7/26/1982,110.660004,111.160004,110.290001,110.360001,110.360001,37740000,-0.002711034,1.19234E-08
7/27/1982,110.260002,110.349998,109.360001,109.43,109.43,45740000,-0.00752768,2.32001E-05
7/28/1982,109.419998,109.419998,107.529999,107.739998,107.739998,53830000,-0.015353683,6.12463E-05
7/29/1982,107.419998,107.919998,106.620003,107.720001,107.720001,55680000,0.002792804,0.000329295
7/30/1982,107.349998,107.949997,107.010002,107.089996,107.089996,39270000,-0.002422003,2.71942E-05
8/2/1982,107.709999,109.089996,107.110001,108.980003,108.980003,53460000,0.011790957,0.000202008
8/3/1982,108.980003,109.43,107.809998,107.830002,107.830002,60480000,-0.010552404,0.000499226
8/4/1982,107.830002,107.830002,106.110001,106.139999,106.139999,53440000,-0.015672846,2.62189E-05
8/5/1982,106.099998,106.099998,104.760002,105.160004,105.160004,54700000,-0.00885951,4.64215E-05
8/6/1982,105.160004,105.160004,103.669998,103.709999,103.709999,48660000,-0.01378856,2.42955E-05
8/9/1982,103.690002,103.690002,102.199997,103.080002,103.080002,54560000,-0.00588292,6.24991E-05
8/10/1982,103.110001,103.839996,102.82,102.839996,102.839996,52680000,-0.002618611,1.06557E-05
8/11/1982,102.830002,103.010002,102.480003,102.599998,102.599998,49040000,-0.00223674,1.45825E-07
8/12/1982,102.599998,103.220001,102.389999,102.419998,102.419998,50080000,-0.001754386,2.32666E-07
8/13/1982,102.419998,103.849998,102.400002,103.849998,103.849998,44720000,0.013962117,0.000247008
8/16/1982,103.860001,105.519997,103.860001,104.089996,104.089996,55420000,0.002214471,0.000138007
8/17/1982,105.400002,109.040001,104.089996,109.040001,109.040001,92860000,0.034535094,0.001044623
8/18/1982,109.040001,111.580002,108.459999,108.540001,108.540001,132690000,-0.004585473,0.001530419
8/19/1982,108.529999,109.860001,108.339996,109.160004,109.160004,78270000,0.005804893,0.00010796
8/20/1982,109.190002,113.019997,109.190002,113.019997,113.019997,95890000,0.035076426,0.000856823
8/23/1982,113.019997,116.110001,112.650002,116.110001,116.110001,110310000,0.02734033,5.98472E-05
8/24/1982,116.110001,116.389999,115.080002,115.349998,115.349998,121650000,-0.006545543,0.001148252
8/25/1982,115.349998,118.120003,115.110001,117.580002,117.580002,106200000,0.019332501,0.000669673
8/26/1982,117.57,120.260002,117.57,118.550003,118.550003,137330000,0.008335485,0.000120934
8/27/1982,117.379997,118.559998,116.629997,117.110001,117.110001,74410000,-0.002300187,0.000113118
8/30/1982,117.050003,117.660004,115.790001,117.660004,117.660004,59560000,0.005211457,5.64248E-05
8/31/1982,117.650002,119.599998,117.650002,119.510002,119.510002,86360000,0.015809604,0.000112321
9/1/1982,119.519997,120.050003,117.980003,118.25,118.25,82830000,-0.010625812,0.000698831
9/2/1982,118.239998,120.32,117.839996,120.290001,120.290001,74740000,0.017337644,0.000781955
9/3/1982,120.309998,123.639999,120.309998,122.68,122.68,130910000,0.019699128,5.5766E-06
9/7/1982,122.68,122.68,121.190002,121.370003,121.370003,68960000,-0.010678163,0.00092278
9/8/1982,121.330002,123.110001,121.190002,122.199997,122.199997,77960000,0.007170485,0.000318574
9/9/1982,122.190002,123.220001,121.900002,121.970001,121.970001,73090000,-0.001800483,8.04783E-05
9/10/1982,121.970001,121.980003,120.269997,120.970001,120.970001,71080000,-0.008198737,4.09377E-05
9/13/1982,120.940002,122.239998,120.25,122.239998,122.239998,59520000,0.010749099,0.00035902
9/14/1982,122.269997,123.690002,122.269997,123.099998,123.099998,83070000,0.006788264,1.56882E-05
9/15/1982,123.089996,124.809998,122.720001,124.290001,124.290001,69680000,0.009749005,8.76599E-06
9/16/1982,124.279999,124.879997,123.650002,123.769997,123.769997,78900000,-0.004103653,0.000191896
9/17/1982,123.760002,123.760002,122.339996,122.550003,122.550003,63950000,-0.009776979,3.21866E-05
9/20/1982,122.540001,122.540001,121.480003,122.510002,122.510002,58520000,-0.00024481,9.08623E-05
9/21/1982,122.510002,124.910004,122.510002,124.879997,124.879997,82920000,0.019345318,0.000383773
9/22/1982,124.900002,126.43,123.989998,123.989998,123.989998,113150000,-0.007285861,0.00070922
9/23/1982,123.989998,124.190002,122.959999,123.809998,123.809998,68260000,-0.00145173,3.40371E-05
9/24/1982,123.790001,123.800003,123.110001,123.32,123.32,54600000,-0.003796761,5.49917E-06
9/27/1982,123.32,123.620003,122.75,123.620003,123.620003,44840000,0.00243272,3.88064E-05
9/28/1982,123.620003,124.160004,123.209999,123.239998,123.239998,65900000,-0.003073977,3.03237E-05
9/29/1982,123.239998,123.239998,121.279999,121.629997,121.629997,62550000,-0.013063949,9.97995E-05
9/30/1982,121.620003,121.620003,120.139999,120.419998,120.419998,62610000,-0.009866839,1.02215E-05
10/1/1982,120.400002,121.970001,120.150002,121.970001,121.970001,65000000,0.013039859,0.000524717
10/4/1982,121.970001,121.970001,120.559998,121.510002,121.510002,55650000,-0.003771411,0.000282619
10/5/1982,121.599998,122.730003,121.599998,121.980003,121.980003,69770000,0.003125041,4.75611E-05
10/6/1982,122,125.970001,122,125.970001,125.970001,93570000,0.032540992,0.000865298
10/7/1982,125.989998,128.960007,125.989998,128.800003,128.800003,147070000,0.022303397,0.000104808
10/8/1982,128.789993,131.110001,128.789993,131.050003,131.050003,122250000,0.017548025,2.26136E-05
10/11/1982,131.059998,135.529999,131.059998,134.470001,134.470001,138530000,0.026018641,7.17513E-05
10/12/1982,134.479996,135.850006,133.589996,134.440002,134.440002,126310000,-0.000297397,0.000692534
10/13/1982,134.419998,137.970001,134.139999,136.710007,136.710007,139800000,0.017036223,0.000300454
10/14/1982,136.710007,136.889999,134.550003,134.570007,134.570007,107530000,-0.015653572,0.001068623
10/15/1982,134.550003,134.610001,133.279999,133.570007,133.570007,80290000,-0.007283508,7.0058E-05
10/18/1982,133.589996,136.729996,133.589996,136.729996,136.729996,83790000,0.023504754,0.000947917
10/19/1982,136.729996,137.960007,135.720001,136.580002,136.580002,100850000,-0.001097009,0.000605247
10/20/1982,136.580002,139.229996,136.369995,139.229996,139.229996,98680000,0.019402504,0.00042023
10/21/1982,139.229996,140.270004,137.630005,139.059998,139.059998,122460000,-0.001220987,0.000425328
10/22/1982,139.059998,140.399994,138.75,138.830002,138.830002,101120000,-0.001653934,1.87443E-07
10/25/1982,138.809998,138.809998,133.320007,133.320007,133.320007,83720000,-0.0395504,0.001436142
10/26/1982,133.289993,134.479996,131.5,134.479996,134.479996,102080000,0.008927925,0.002350148
10/27/1982,134.479996,135.919998,134.479996,135.289993,135.289993,81670000,0.006023178,8.43755E-06
10/28/1982,135.279999,135.419998,133.589996,133.589996,133.589996,73590000,-0.01249263,0.000342835
10/29/1982,133.539993,134.020004,132.639999,133.720001,133.720001,74830000,0.001347971,0.000191562
11/1/1982,133.720001,136.029999,133.220001,135.470001,135.470001,73530000,0.013087047,0.000137806
11/2/1982,135.479996,138.509995,135.479996,137.490005,137.490005,104770000,0.014836205,3.05955E-06
11/3/1982,137.529999,142.880005,137.529999,142.869995,142.869995,137010000,0.038827863,0.0005756
11/4/1982,142.850006,143.990005,141.649994,141.850006,141.850006,149350000,-0.00700035,0.002100225
11/5/1982,141.850006,142.429993,141.320007,142.160004,142.160004,96550000,0.002185393,8.43779E-05
11/8/1982,142.119995,142.119995,139.979996,140.440002,140.440002,75240000,-0.011820948,0.000196178
11/9/1982,140.479996,143.160004,140.460007,143.020004,143.020004,111220000,0.018080923,0.000894122
11/10/1982,143.039993,144.360001,140.800003,141.160004,141.160004,113240000,-0.0131431,0.00097494
11/11/1982,141.149994,141.75,139.880005,141.75,141.75,78410000,0.00425084,0.000302549
11/12/1982,141.75,141.850006,139.529999,139.529999,139.529999,95080000,-0.015661383,0.000396497
11/15/1982,139.539993,139.539993,137,137.029999,137.029999,78900000,-0.017987632,5.41143E-06
11/16/1982,136.970001,136.970001,134.050003,135.419998,135.419998,102910000,-0.011316368,4.45058E-05
11/17/1982,135.470001,137.929993,135.470001,137.929993,137.929993,84440000,0.018158943,0.000868794
11/18/1982,137.929993,138.779999,137.470001,138.339996,138.339996,77620000,0.002972544,0.000230627
11/19/1982,138.350006,138.929993,137,137.020004,137.020004,70310000,-0.009613314,0.000158404
11/22/1982,137.029999,137.100006,134.210007,134.220001,134.220001,74960000,-0.020506444,0.00011866
11/23/1982,134.210007,134.279999,132.889999,132.929993,132.929993,72920000,-0.009537396,0.00012032
11/24/1982,132.919998,133.880005,132.919998,133.880005,133.880005,67220000,0.007222442,0.000280892
11/26/1982,133.889999,134.880005,133.889999,134.880005,134.880005,38810000,0.007394174,2.94919E-08
11/29/1982,134.889999,135.289993,133.690002,134.199997,134.199997,61080000,-0.005115294,0.000156487
11/30/1982,134.199997,138.529999,134.190002,138.529999,138.529999,93470000,0.032265291,0.001397308
12/1/1982,138.559998,140.369995,138.350006,138.720001,138.720001,107850000,0.001154756,0.000967865
12/2/1982,138.720001,139.630005,138.660004,138.820007,138.820007,77600000,0.00072092,1.88214E-07
12/3/1982,138.869995,139.589996,138.589996,138.690002,138.690002,71540000,-0.001296126,4.06847E-06
12/6/1982,138.699997,141.770004,138.009995,141.770004,141.770004,83880000,0.022134153,0.000548978
12/7/1982,141.789993,143.679993,141.789993,142.720001,142.720001,111620000,0.006559052,0.000242584
12/8/1982,142.710007,143.580002,141.820007,141.820007,141.820007,97430000,-0.006236423,0.000163724
12/9/1982,141.800003,141.800003,139.919998,140,140,90320000,-0.012693956,4.16997E-05
12/10/1982,139.990005,141.149994,139.350006,139.570007,139.570007,86430000,-0.0030002,9.39689E-05
12/13/1982,139.570007,140.119995,139.5,139.949997,139.949997,63140000,0.002722576,3.27502E-05
12/14/1982,139.990005,142.5,137.339996,137.399994,137.399994,98380000,-0.018501399,0.000450457
12/15/1982,137.399994,137.399994,135.119995,135.240005,135.240005,81030000,-0.015720445,7.73371E-06
12/16/1982,135.220001,135.779999,134.789993,135.300003,135.300003,73680000,0.000591643,0.000266084
12/17/1982,135.350006,137.710007,135.350006,137.490005,137.490005,76010000,0.015810853,0.000231624
12/20/1982,137.490005,137.839996,136.190002,136.25,136.25,62210000,-0.009018874,0.000616515
12/21/1982,136.240005,139.270004,136.070007,138.610001,138.610001,78010000,0.017395742,0.000697732
12/22/1982,138.630005,139.690002,138.600006,138.830002,138.830002,83470000,0.001442667,0.000254501
12/23/1982,138.839996,139.940002,138.839996,139.720001,139.720001,62880000,0.006338267,2.39669E-05
12/27/1982,139.729996,142.320007,139.720001,142.169998,142.169998,64690000,0.017462263,0.000123743
12/28/1982,142.179993,142.339996,140.75,140.770004,140.770004,58610000,-0.00991693,0.00074962
12/29/1982,140.770004,141.729996,140.679993,141.240005,141.240005,54810000,0.003338787,0.000175714
12/30/1982,141.240005,141.679993,140.220001,140.330002,140.330002,56380000,-0.006442955,9.56825E-05
12/31/1982,140.339996,140.779999,140.270004,140.639999,140.639999,42110000,0.002137687,7.36274E-05
1/3/1983,140.649994,141.330002,138.199997,138.339996,138.339996,59080000,-0.016423733,0.000344526
1/4/1983,138.330002,141.360001,138.080002,141.360001,141.360001,75530000,0.021904135,0.001469025
1/5/1983,141.350006,142.600006,141.149994,141.960007,141.960007,95390000,0.004315536,0.000309359
1/6/1983,142.009995,145.770004,142.009995,145.270004,145.270004,129410000,0.022956194,0.000347474
1/7/1983,145.270004,146.460007,145.149994,145.179993,145.179993,127290000,-0.000619612,0.000555819
1/10/1983,145.190002,147.25,144.580002,146.779999,146.779999,101890000,0.010951147,0.000133882
1/11/1983,146.789993,146.830002,145.380005,145.779999,145.779999,98250000,-0.006880537,0.000317969
1/12/1983,145.759995,148.360001,145.759995,146.690002,146.690002,109850000,0.0063804,0.000175852
1/13/1983,146.669998,146.940002,145.669998,145.729996,145.729996,77030000,-0.006408959,0.000163568
1/14/1983,145.720001,147.119995,145.720001,146.649994,146.649994,86480000,0.006382055,0.00016361
1/17/1983,146.649994,147.899994,146.639999,146.720001,146.720001,89210000,0.000477375,3.48652E-05
1/18/1983,146.710007,146.740005,145.520004,146.399994,146.399994,78380000,-0.002113101,6.71056E-06
1/19/1983,146.399994,146.449997,144.509995,145.270004,145.270004,80900000,-0.007718511,3.14206E-05
1/20/1983,145.289993,146.619995,145.289993,146.289993,146.289993,82790000,0.006882786,0.000213198
1/21/1983,146.300003,146.300003,143.25,143.850006,143.850006,77110000,-0.016746391,0.000558338
1/24/1983,143.839996,143.839996,139.100006,139.970001,139.970001,90800000,-0.02690486,0.000103195
1/25/1983,139.979996,141.75,139.979996,141.75,141.75,79740000,0.012644692,0.001564167
1/26/1983,141.770004,142.160004,141.160004,141.539993,141.539993,73720000,-0.001622424,0.000203551
1/27/1983,141.539993,144.300003,141.539993,144.270004,144.270004,88120000,0.019287912,0.000437242
1/28/1983,144.309998,145.470001,144.25,144.509995,144.509995,89490000,0.001385885,0.000320483
1/31/1983,144.509995,145.300003,143.929993,145.300003,145.300003,67140000,0.005466805,1.66539E-05
2/1/1983,145.289993,145.289993,142.960007,142.960007,142.960007,82750000,-0.016036796,0.000462405
2/2/1983,142.949997,143.520004,141.899994,143.229996,143.229996,77220000,0.00195872,0.000323839
2/3/1983,143.25,144.429993,143.25,144.259995,144.259995,78890000,0.007050576,2.5927E-05
2/4/1983,144.259995,146.139999,144.139999,146.139999,146.139999,87000000,0.013032054,3.57781E-05
2/7/1983,146.139999,147.419998,146.139999,146.929993,146.929993,86030000,0.005405734,5.81607E-05
2/8/1983,146.929993,147.210007,145.520004,145.699997,145.699997,76580000,-0.008371306,0.000189807
2/9/1983,145.699997,145.830002,144.089996,145,145,84520000,-0.004804372,1.2723E-05
2/10/1983,145.039993,147.75,145.039993,147.5,147.5,93510000,0.016960887,0.000473727
2/11/1983,147.509995,148.809998,147.179993,147.649994,147.649994,86700000,0.000949081,0.000256378
2/14/1983,147.710007,149.139999,147.399994,148.929993,148.929993,72640000,0.008259332,5.34398E-05
2/15/1983,148.940002,149.410004,148.130005,148.300003,148.300003,89040000,-0.004297026,0.000157662
2/16/1983,148.309998,148.660004,147.410004,147.429993,147.429993,82100000,-0.005933551,2.67822E-06
2/17/1983,147.429993,147.570007,143.839996,147.440002,147.440002,74930000,6.78898E-05,3.60173E-05
2/18/1983,147.440002,148.289993,147.210007,148,148,77420000,0.003798142,1.39148E-05
2/22/1983,148.009995,148.110001,145.419998,145.479996,145.479996,84080000,-0.017093433,0.000436458
2/23/1983,145.470001,146.789993,145.399994,146.789993,146.789993,84100000,0.009073981,0.000684734
2/24/1983,146.800003,149.669998,146.800003,149.600006,149.600006,113220000,0.01907359,9.99922E-05
2/25/1983,149.600006,150.880005,149.600006,149.740005,149.740005,100970000,0.000935822,0.000328979
2/28/1983,149.740005,149.740005,147.809998,148.059998,148.059998,83750000,-0.011219493,0.000147752
